source,subject,body,label,text
Apache_lists,Re: [ANNOUNCE] New Apache Flink Committer - Junrui Li,"Congratulations Junrui! Hong On Wed, Nov 6, 2024 at 12:36 PM Yanquan Lv <decq12ybhl@gmail.com> wrote: > Congratulations, Junrui! > > Best, > Yanquan > > > 2024年11月5日 19:59，Zhu Zhu <zhuzh@apache.org> 写道： > > > > Hi everyone, > > > > On behalf of the PMC, I'm happy to announce that Junrui Li has become a > > new Flink Committer! > > > > Junrui has been an active contributor to the Apache Flink project for two > > years. He had been the driver and major developer of 8 FLIPs, contributed > > 100+ commits with tens of thousands of code lines. > > > > His contributions mainly focus on enhancing Flink batch execution > > capabilities, including enabling parallelism inference by > default(FLIP-283), > > supporting progress recovery after JM failover(FLIP-383), and supporting > > adaptive optimization of logical execution plan (FLIP-468/469). > Furthermore, > > Junrui did a lot of work to improve Flink's configuration layer, > addressing > > technical debt and enhancing its user-friendliness. He is also active in > > mailing lists, participating in discussions and answering user questions. > > > > Please join me in congratulating Junrui Li for becoming an Apache Flink > > committer. > > > > Best, > > Zhu (on behalf of the Flink PMC) > >",0,"Re: [ANNOUNCE] New Apache Flink Committer - Junrui Li Congratulations Junrui! Hong On Wed, Nov 6, 2024 at 12:36 PM Yanquan Lv <decq12ybhl@gmail.com> wrote: > Congratulations, Junrui! > > Best, > Yanquan > > > 2024年11月5日 19:59，Zhu Zhu <zhuzh@apache.org> 写道： > > > > Hi everyone, > > > > On behalf of the PMC, I'm happy to announce that Junrui Li has become a > > new Flink Committer! > > > > Junrui has been an active contributor to the Apache Flink project for two > > years. He had been the driver and major developer of 8 FLIPs, contributed > > 100+ commits with tens of thousands of code lines. > > > > His contributions mainly focus on enhancing Flink batch execution > > capabilities, including enabling parallelism inference by > default(FLIP-283), > > supporting progress recovery after JM failover(FLIP-383), and supporting > > adaptive optimization of logical execution plan (FLIP-468/469). > Furthermore, > > Junrui did a lot of work to improve Flink's configuration layer, > addressing > > technical debt and enhancing its user-friendliness. He is also active in > > mailing lists, participating in discussions and answering user questions. > > > > Please join me in congratulating Junrui Li for becoming an Apache Flink > > committer. > > > > Best, > > Zhu (on behalf of the Flink PMC) > >"
Apache_lists,Unsubscribe,,0,Unsubscribe
Apache_lists,Re: Re: Re: [VOTE] Accept Flink CDC into Apache Flink,"+1 (non-binding) On Thu, Jan 11, 2024 at 11:19 AM Xuannan Su <suxuannan95@gmail.com> wrote: > +1 (non-binding) > > Best, > Xuannan > > On Thu, Jan 11, 2024 at 10:28 AM Xuyang <xyzhong131@163.com> wrote: > > > > +1 (non-binding)-- > > > > Best！ > > Xuyang > > > > > > > > > > > > 在 2024-01-11 10:00:11，""Yang Wang"" <wangyang0918@apache.org> 写道： > > >+1 (binding) > > > > > > > > >Best, > > >Yang > > > > > >On Thu, Jan 11, 2024 at 9:53 AM liu ron <ron9.liu@gmail.com> wrote: > > > > > >> +1 non-binding > > >> > > >> Best > > >> Ron > > >> > > >> Matthias Pohl <matthias.pohl@aiven.io.invalid> 于2024年1月10日周三 23:05写道： > > >> > > >> > +1 (binding) > > >> > > > >> > On Wed, Jan 10, 2024 at 3:35 PM ConradJam <jam.gzczy@gmail.com> > wrote: > > >> > > > >> > > +1 non-binding > > >> > > > > >> > > Dawid Wysakowicz <dwysakowicz@apache.org> 于2024年1月10日周三 21:06写道： > > >> > > > > >> > > > +1 (binding) > > >> > > > Best, > > >> > > > Dawid > > >> > > > > > >> > > > On Wed, 10 Jan 2024 at 11:54, Piotr Nowojski < > pnowojski@apache.org> > > >> > > wrote: > > >> > > > > > >> > > > > +1 (binding) > > >> > > > > > > >> > > > > śr., 10 sty 2024 o 11:25 Martijn Visser < > martijnvisser@apache.org> > > >> > > > > napisał(a): > > >> > > > > > > >> > > > > > +1 (binding) > > >> > > > > > > > >> > > > > > On Wed, Jan 10, 2024 at 4:43 AM Xingbo Huang < > hxbks2ks@gmail.com > > >> > > > >> > > > wrote: > > >> > > > > > > > > >> > > > > > > +1 (binding) > > >> > > > > > > > > >> > > > > > > Best, > > >> > > > > > > Xingbo > > >> > > > > > > > > >> > > > > > > Dian Fu <dian0511.fu@gmail.com> 于2024年1月10日周三 11:35写道： > > >> > > > > > > > > >> > > > > > > > +1 (binding) > > >> > > > > > > > > > >> > > > > > > > Regards, > > >> > > > > > > > Dian > > >> > > > > > > > > > >> > > > > > > > On Wed, Jan 10, 2024 at 5:09 AM Sharath < > > >> dsaisharath@gmail.com > > >> > > > > >> > > > > wrote: > > >> > > > > > > > > > > >> > > > > > > > > +1 (non-binding) > > >> > > > > > > > > > > >> > > > > > > > > Best, > > ",0,"Re: Re: Re: [VOTE] Accept Flink CDC into Apache Flink +1 (non-binding) On Thu, Jan 11, 2024 at 11:19 AM Xuannan Su <suxuannan95@gmail.com> wrote: > +1 (non-binding) > > Best, > Xuannan > > On Thu, Jan 11, 2024 at 10:28 AM Xuyang <xyzhong131@163.com> wrote: > > > > +1 (non-binding)-- > > > > Best！ > > Xuyang > > > > > > > > > > > > 在 2024-01-11 10:00:11，""Yang Wang"" <wangyang0918@apache.org> 写道： > > >+1 (binding) > > > > > > > > >Best, > > >Yang > > > > > >On Thu, Jan 11, 2024 at 9:53 AM liu ron <ron9.liu@gmail.com> wrote: > > > > > >> +1 non-binding > > >> > > >> Best > > >> Ron > > >> > > >> Matthias Pohl <matthias.pohl@aiven.io.invalid> 于2024年1月10日周三 23:05写道： > > >> > > >> > +1 (binding) > > >> > > > >> > On Wed, Jan 10, 2024 at 3:35 PM ConradJam <jam.gzczy@gmail.com> > wrote: > > >> > > > >> > > +1 non-binding > > >> > > > > >> > > Dawid Wysakowicz <dwysakowicz@apache.org> 于2024年1月10日周三 21:06写道： > > >> > > > > >> > > > +1 (binding) > > >> > > > Best, > > >> > > > Dawid > > >> > > > > > >> > > > On Wed, 10 Jan 2024 at 11:54, Piotr Nowojski < > pnowojski@apache.org> > > >> > > wrote: > > >> > > > > > >> > > > > +1 (binding) > > >> > > > > > > >> > > > > śr., 10 sty 2024 o 11:25 Martijn Visser < > martijnvisser@apache.org> > > >> > > > > napisał(a): > > >> > > > > > > >> > > > > > +1 (binding) > > >> > > > > > > > >> > > > > > On Wed, Jan 10, 2024 at 4:43 AM Xingbo Huang < > hxbks2ks@gmail.com > > >> > > > >> > > > wrote: > > >> > > > > > > > > >> > > > > > > +1 (binding) > > >> > > > > > > > > >> > > > > > > Best, > > >> > > > > > > Xingbo > > >> > > > > > > > > >> > > > > > > Dian Fu <dian0511.fu@gmail.com> 于2024年1月10日周三 11:35写道： > > >> > > > > > > > > >> > > > > > > > +1 (binding) > > >> > > > > > > > > > >> > > > > > > > Regards, > > >> > > > > > > > Dian > > >> > > > > > > > > > >> > > > > > > > On Wed, Jan 10, 2024 at 5:09 AM Sharath < > > >> dsaisharath@gmail.com > > >> > > > > >> > > > > wrote: > > >> > > > > > > > > > > >> > > > > > > > > +1 (non-binding) > > >> > > > > > > > > > > >> > > > > > > > > Best, > >"
Apache_lists,Re: [DISCUSS] FLINK-35369: Improve `Table API and SQL` page or add new page to guide new users to right Flink SQL option,"Hi Keith Lee, There is actually an open and accepted FLIP [1] that was just never implemented. I think that needs to be taken into account as well, since it was voted on. I think it also makes more sense to have a proposal as a FLIP, instead of under a Jira. Best regards, Martijn [1] URL On Wed, May 15, 2024 at 10:58 PM Keith Lee <leekeiabstraction@gmail.com> wrote: > Hello everyone, > > I'd like to start a discussion on improving `Table API and SQL` overview > page or add a new page to give new users quick overview of options > available. I've opted for improvement Jira instead of a FLIP as the change > does not affect public interfaces or Flink runtime. > > URL > > Appreciate your thoughts and suggestions. > > Best regards > Keith Lee >",0,"Re: [DISCUSS] FLINK-35369: Improve `Table API and SQL` page or add new page to guide new users to right Flink SQL option Hi Keith Lee, There is actually an open and accepted FLIP [1] that was just never implemented. I think that needs to be taken into account as well, since it was voted on. I think it also makes more sense to have a proposal as a FLIP, instead of under a Jira. Best regards, Martijn [1] URL On Wed, May 15, 2024 at 10:58 PM Keith Lee <leekeiabstraction@gmail.com> wrote: > Hello everyone, > > I'd like to start a discussion on improving `Table API and SQL` overview > page or add a new page to give new users quick overview of options > available. I've opted for improvement Jira instead of a FLIP as the change > does not affect public interfaces or Flink runtime. > > URL > > Appreciate your thoughts and suggestions. > > Best regards > Keith Lee >"
Apache_lists,[jira] [Created] (FLINK-34558) Add RocksDB key/value size metrics,"Jufang He created FLINK-34558: --------------------------------- Summary: Add RocksDB key/value size metrics Key: FLINK-34558 URL: URL Project: Flink Issue Type: Improvement Components: Runtime / State Backends Affects Versions: 1.19.0 Reporter: Jufang He In some scenarios, the poor performance of RocksDB may be caused by too large key/value size, but now there is a lack of metrics for key/value size. By adding these metrics, we can conveniently calculate the distribution of key/value size, such as the average size and p99 size. To reduce the negative impact of adding metric on RocksDB performance, we could reduce the impact by supporting sampling. The possible implementation is as follows: After the RocksDB key/value serialization, we could obtain the byte array and report the size of the array through histogram metrics. -- This message was sent by Atlassian Jira (v8.20.10#820010)",0,"[jira] [Created] (FLINK-34558) Add RocksDB key/value size metrics Jufang He created FLINK-34558: --------------------------------- Summary: Add RocksDB key/value size metrics Key: FLINK-34558 URL: URL Project: Flink Issue Type: Improvement Components: Runtime / State Backends Affects Versions: 1.19.0 Reporter: Jufang He In some scenarios, the poor performance of RocksDB may be caused by too large key/value size, but now there is a lack of metrics for key/value size. By adding these metrics, we can conveniently calculate the distribution of key/value size, such as the average size and p99 size. To reduce the negative impact of adding metric on RocksDB performance, we could reduce the impact by supporting sampling. The possible implementation is as follows: After the RocksDB key/value serialization, we could obtain the byte array and report the size of the array through histogram metrics. -- This message was sent by Atlassian Jira (v8.20.10#820010)"
Apache_lists,[RESULT] [VOTE] Release Apache Maven Compiler Plugin version 3.13.0,"Hi, The vote has passed with the following result: +1: Tamás Cservenák, Karl Heinz Marbaise, Sylwester Lachiewicz, Herve Boutemy, Olivier Lamy PMC quorum: reached I will promote the source release zip file to the Apache distribution area and the artifacts to the central repo. -- Sławomir Jaranowski",0,"[RESULT] [VOTE] Release Apache Maven Compiler Plugin version 3.13.0 Hi, The vote has passed with the following result: +1: Tamás Cservenák, Karl Heinz Marbaise, Sylwester Lachiewicz, Herve Boutemy, Olivier Lamy PMC quorum: reached I will promote the source release zip file to the Apache distribution area and the artifacts to the central repo. -- Sławomir Jaranowski"
Apache_lists,[jira] [Created] (FLINK-33969) Implement restore tests for TableSourceScan node,Bonnie Varghese created FLINK-33969: --------------------------------------- Summary: Implement restore tests for TableSourceScan node Key: FLINK-33969 URL: URL Project: Flink Issue Type: Sub-task Components: Table SQL / Planner Reporter: Bonnie Varghese Assignee: Bonnie Varghese -- This message was sent by Atlassian Jira (v8.20.10#820010),0,[jira] [Created] (FLINK-33969) Implement restore tests for TableSourceScan node Bonnie Varghese created FLINK-33969: --------------------------------------- Summary: Implement restore tests for TableSourceScan node Key: FLINK-33969 URL: URL Project: Flink Issue Type: Sub-task Components: Table SQL / Planner Reporter: Bonnie Varghese Assignee: Bonnie Varghese -- This message was sent by Atlassian Jira (v8.20.10#820010)
Apache_lists,Re: [VOTE] Release Maven Site Plugin version 4.0.0-M15,"+1 śr., 29 maj 2024 o 17:21 Michael Osipov <michaelo@apache.org> napisał(a): > > Hi, > > we solved 2 issues: > URL > > There are still a couple of issues left in JIRA: > URL > > Staging repo: > URL > URL > > Source release checksum(s): > maven-site-plugin-4.0.0-M15-source-release.zip > sha512: > d0abf8630845be229e3d480eb1a74cbd0f359e96418eb7ca53a799c618d2a887ae18718bc5635587e6187ab77ed65438e1b56115dec8378eee6477d8c6cab820 > > Staging site: > URL > > Guide to testing staged releases: > URL > > Vote open for 72 hours. > > [ ] +1 > [ ] +0 > [ ] -1 > > --------------------------------------------------------------------- > To unsubscribe, e-mail: dev-unsubscribe@maven.apache.org > For additional commands, e-mail: dev-help@maven.apache.org > -- Sławomir Jaranowski --------------------------------------------------------------------- To unsubscribe, e-mail: dev-unsubscribe@maven.apache.org For additional commands, e-mail: dev-help@maven.apache.org",0,"Re: [VOTE] Release Maven Site Plugin version 4.0.0-M15 +1 śr., 29 maj 2024 o 17:21 Michael Osipov <michaelo@apache.org> napisał(a): > > Hi, > > we solved 2 issues: > URL > > There are still a couple of issues left in JIRA: > URL > > Staging repo: > URL > URL > > Source release checksum(s): > maven-site-plugin-4.0.0-M15-source-release.zip > sha512: > d0abf8630845be229e3d480eb1a74cbd0f359e96418eb7ca53a799c618d2a887ae18718bc5635587e6187ab77ed65438e1b56115dec8378eee6477d8c6cab820 > > Staging site: > URL > > Guide to testing staged releases: > URL > > Vote open for 72 hours. > > [ ] +1 > [ ] +0 > [ ] -1 > > --------------------------------------------------------------------- > To unsubscribe, e-mail: dev-unsubscribe@maven.apache.org > For additional commands, e-mail: dev-help@maven.apache.org > -- Sławomir Jaranowski --------------------------------------------------------------------- To unsubscribe, e-mail: dev-unsubscribe@maven.apache.org For additional commands, e-mail: dev-help@maven.apache.org"
Apache_lists,Error when using FlinkML iterations with KeyedCoProcessFunction,"Hi, As the DataStream API's iterativeStream method has been deprecated for future flink releases, the documentation recommend’s using Flink ML's iteration as an alternative. I am trying to build my understanding of the new iterations API as it will be a requirement for our future projects. As an exercise, I’m trying to implement a KeyedRichCoProcessFunction inside the iteration body that takes the feedback Stream and non-feedbackstream as inputs but get the following error. Do you know what could be causing it? For reference, I do not get any error when applying .keyBy().flatMap() function on the streams individually inside the iteration body. Exception in thread ""main"" org.apache.flink.runtime.client.JobExecutionException: Job execution failed. at org.apache.flink.runtime.jobmaster.JobResult.toJobExecutionResult(JobResult.java:144) …. at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:183) Caused by: org.apache.flink.runtime.JobException: Recovery is suppressed by NoRestartBackoffTimeStrategy at org.apache.flink.runtime.executiongraph.failover.flip1.ExecutionFailureHandler.handleFailure(ExecutionFailureHandler.java:139) … at akka.dispatch.Mailbox.exec(Mailbox.scala:243) ... 5 more Caused by: java.lang.ClassCastException: class org.apache.flink.iteration.IterationRecord cannot be cast to class org.apache.flink.api.java.tuple.Tuple (org.apache.flink.iteration.IterationRecord and org.apache.flink.api.java.tuple.Tuple are in unnamed module of loader 'app') at org.apache.flink.api.java.typeutils.runtime.TupleComparator.extractKeys(TupleComparator.java:148) at org.apache.flink.streaming.util.keys.KeySelectorUtil$ComparableKeySelector.getKey(KeySelectorUtil.java:195) at org.apache.flink.streaming.util.keys.KeySelectorUtil$ComparableKeySelector.getKey(KeySelectorUtil.java:168) at org.apache.flink.streaming.api.operators.AbstractStreamOperator.setKeyContextElement(AbstractStreamOperator.java:502) at org.apache.flink.streaming.api.operators.",0,"Error when using FlinkML iterations with KeyedCoProcessFunction Hi, As the DataStream API's iterativeStream method has been deprecated for future flink releases, the documentation recommend’s using Flink ML's iteration as an alternative. I am trying to build my understanding of the new iterations API as it will be a requirement for our future projects. As an exercise, I’m trying to implement a KeyedRichCoProcessFunction inside the iteration body that takes the feedback Stream and non-feedbackstream as inputs but get the following error. Do you know what could be causing it? For reference, I do not get any error when applying .keyBy().flatMap() function on the streams individually inside the iteration body. Exception in thread ""main"" org.apache.flink.runtime.client.JobExecutionException: Job execution failed. at org.apache.flink.runtime.jobmaster.JobResult.toJobExecutionResult(JobResult.java:144) …. at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:183) Caused by: org.apache.flink.runtime.JobException: Recovery is suppressed by NoRestartBackoffTimeStrategy at org.apache.flink.runtime.executiongraph.failover.flip1.ExecutionFailureHandler.handleFailure(ExecutionFailureHandler.java:139) … at akka.dispatch.Mailbox.exec(Mailbox.scala:243) ... 5 more Caused by: java.lang.ClassCastException: class org.apache.flink.iteration.IterationRecord cannot be cast to class org.apache.flink.api.java.tuple.Tuple (org.apache.flink.iteration.IterationRecord and org.apache.flink.api.java.tuple.Tuple are in unnamed module of loader 'app') at org.apache.flink.api.java.typeutils.runtime.TupleComparator.extractKeys(TupleComparator.java:148) at org.apache.flink.streaming.util.keys.KeySelectorUtil$ComparableKeySelector.getKey(KeySelectorUtil.java:195) at org.apache.flink.streaming.util.keys.KeySelectorUtil$ComparableKeySelector.getKey(KeySelectorUtil.java:168) at org.apache.flink.streaming.api.operators.AbstractStreamOperator.setKeyContextElement(AbstractStreamOperator.java:502) at org.apache.flink.streaming.api.operators."
Apache_lists,[jira] [Created] (FLINK-34078) Move InternalKeyContext classes from o.a.f.runtime.state.heap to o.a.f.runtime.state package,"Jinzhong Li created FLINK-34078: ----------------------------------- Summary: Move InternalKeyContext classes from o.a.f.runtime.state.heap to o.a.f.runtime.state package Key: FLINK-34078 URL: URL Project: Flink Issue Type: Improvement Components: Runtime / State Backends Reporter: Jinzhong Li Attachments: image-2024-01-15-12-57-12-667.png h3. Motication: When Rocksdb statebackend throws a keyGroup check illegal exception, the exception stack contains the heap stateBackend scoped class, which looks so strange to user. !image-2024-01-15-12-57-12-667.png|width=555,height=68! h3. Proposed changes: InternalKeyContext and InternalKeyContextImpl are commonly used by all state backends (heap/rocksdb/changelog), they should be moved from org.apache.flink.runtime.state.heap package to org.apache.flink.runtime.state package. h3. Compatibility: InternalKeyContext is annotated with @Internal, so this change has no compatibility issues. -- This message was sent by Atlassian Jira (v8.20.10#820010)",0,"[jira] [Created] (FLINK-34078) Move InternalKeyContext classes from o.a.f.runtime.state.heap to o.a.f.runtime.state package Jinzhong Li created FLINK-34078: ----------------------------------- Summary: Move InternalKeyContext classes from o.a.f.runtime.state.heap to o.a.f.runtime.state package Key: FLINK-34078 URL: URL Project: Flink Issue Type: Improvement Components: Runtime / State Backends Reporter: Jinzhong Li Attachments: image-2024-01-15-12-57-12-667.png h3. Motication: When Rocksdb statebackend throws a keyGroup check illegal exception, the exception stack contains the heap stateBackend scoped class, which looks so strange to user. !image-2024-01-15-12-57-12-667.png|width=555,height=68! h3. Proposed changes: InternalKeyContext and InternalKeyContextImpl are commonly used by all state backends (heap/rocksdb/changelog), they should be moved from org.apache.flink.runtime.state.heap package to org.apache.flink.runtime.state package. h3. Compatibility: InternalKeyContext is annotated with @Internal, so this change has no compatibility issues. -- This message was sent by Atlassian Jira (v8.20.10#820010)"
Apache_lists,Re: [NOTICE] Flink CDC is importing GitHub issues into Apache Jira,"FYI: The auto-import has completed. Totally 137 issues are migrated from GitHub issue to Apache Jira. Sorry again for flushing your inbox! Best, Qingsheng On Wed, Mar 20, 2024 at 3:47 PM Qingsheng Ren <renqs@apache.org> wrote: > Hi devs, > > We are in the process of finalizing the donation of Flink CDC as a > sub-project of Apache Flink. Given that all issues in the Flink project are > tracked via Jira, we will be migrating open tickets for Flink CDC from > GitHub issues to Jira. > > We plan to trigger the auto-import around 5pm (UTC+8), Mar 20, 2024. > During this import process, you may receive automated emails regarding the > creation of Jira tickets. We apologize for any inconvenience and potential > overflow in your inbox! > > We have made efforts to eliminate 500+ outdated and invalid issues. > However, we estimate that there are still around 100 issues that are > significant and worth retaining. > > Thanks your understanding and support! And special thanks to community > volunteers helping with issue cleanup: Hang Ruan, Zhongqiang Gong, He Wang, > Xin Gong, Yanquan Lyu and Jiabao Sun > > Best, > Qingsheng >",0,"Re: [NOTICE] Flink CDC is importing GitHub issues into Apache Jira FYI: The auto-import has completed. Totally 137 issues are migrated from GitHub issue to Apache Jira. Sorry again for flushing your inbox! Best, Qingsheng On Wed, Mar 20, 2024 at 3:47 PM Qingsheng Ren <renqs@apache.org> wrote: > Hi devs, > > We are in the process of finalizing the donation of Flink CDC as a > sub-project of Apache Flink. Given that all issues in the Flink project are > tracked via Jira, we will be migrating open tickets for Flink CDC from > GitHub issues to Jira. > > We plan to trigger the auto-import around 5pm (UTC+8), Mar 20, 2024. > During this import process, you may receive automated emails regarding the > creation of Jira tickets. We apologize for any inconvenience and potential > overflow in your inbox! > > We have made efforts to eliminate 500+ outdated and invalid issues. > However, we estimate that there are still around 100 issues that are > significant and worth retaining. > > Thanks your understanding and support! And special thanks to community > volunteers helping with issue cleanup: Hang Ruan, Zhongqiang Gong, He Wang, > Xin Gong, Yanquan Lyu and Jiabao Sun > > Best, > Qingsheng >"
Apache_lists,Re: [ANNOUNCE] Apache Paimon is graduated to Top Level Project,"Congratulations Best Yuan On Thu, Mar 28, 2024 at 5:35 PM Samrat Deb <decordeapex@gmail.com> wrote: > Congratulations ! > Great news > > Bests, > Samrat > > On Thu, 28 Mar 2024 at 3:00 PM, Ahmed Hamdy <hamdy10024@gmail.com> wrote: > > > Congratulations! > > Best Regards > > Ahmed Hamdy > > > > > > On Thu, 28 Mar 2024 at 08:16, Paul Lam <paullin3280@gmail.com> wrote: > > > > > Congrats! > > > > > > Best, > > > Paul Lam > > > > > > > 2024年3月28日 16:03，Rui Fan <1996fanrui@gmail.com> 写道： > > > > > > > > Congratulations~ > > > > > > > > Best, > > > > Rui > > > > > > > > On Thu, Mar 28, 2024 at 3:55 PM Yu Li <carp84@gmail.com> wrote: > > > > > > > >> CC the Flink user and dev mailing list. > > > >> > > > >> Paimon originated within the Flink community, initially known as > Flink > > > >> Table Store, and all our incubating mentors are members of the Flink > > > >> Project Management Committee. I am confident that the bonds of > > > >> enduring friendship and close collaboration will continue to unite > the > > > >> two communities. > > > >> > > > >> And congratulations all! > > > >> > > > >> Best Regards, > > > >> Yu > > > >> > > > >> On Wed, 27 Mar 2024 at 20:35, Guojun Li <gjli.schnappi@gmail.com> > > > wrote: > > > >>> > > > >>> Congratulations! > > > >>> > > > >>> Best, > > > >>> Guojun > > > >>> > > > >>> On Wed, Mar 27, 2024 at 5:24 PM wulin <ouyangwulin@163.com> wrote: > > > >>> > > > >>>> Congratulations~ > > > >>>> > > > >>>>> 2024年3月27日 15:54，王刚 <wanggang.bj@icloud.com.INVALID> 写道： > > > >>>>> > > > >>>>> Congratulations~ > > > >>>>> > > > >>>>>> 2024年3月26日 10:25，Jingsong Li <jingsonglee0@gmail.com> 写道： > > > >>>>>> > > > >>>>>> Hi Paimon community, > > > >>>>>> > > > >>>>>> I’m glad to announce that the ASF board has approved a > resolution > > to > > > >>>>>> graduate Paimon into a full Top Level Project. Thanks to > everyone > > > >> for > > > >>>>>> your help to get to this point. > > > >>>>>> > > > >>>>>> I just created an issue to track the things we need t",0,"Re: [ANNOUNCE] Apache Paimon is graduated to Top Level Project Congratulations Best Yuan On Thu, Mar 28, 2024 at 5:35 PM Samrat Deb <decordeapex@gmail.com> wrote: > Congratulations ! > Great news > > Bests, > Samrat > > On Thu, 28 Mar 2024 at 3:00 PM, Ahmed Hamdy <hamdy10024@gmail.com> wrote: > > > Congratulations! > > Best Regards > > Ahmed Hamdy > > > > > > On Thu, 28 Mar 2024 at 08:16, Paul Lam <paullin3280@gmail.com> wrote: > > > > > Congrats! > > > > > > Best, > > > Paul Lam > > > > > > > 2024年3月28日 16:03，Rui Fan <1996fanrui@gmail.com> 写道： > > > > > > > > Congratulations~ > > > > > > > > Best, > > > > Rui > > > > > > > > On Thu, Mar 28, 2024 at 3:55 PM Yu Li <carp84@gmail.com> wrote: > > > > > > > >> CC the Flink user and dev mailing list. > > > >> > > > >> Paimon originated within the Flink community, initially known as > Flink > > > >> Table Store, and all our incubating mentors are members of the Flink > > > >> Project Management Committee. I am confident that the bonds of > > > >> enduring friendship and close collaboration will continue to unite > the > > > >> two communities. > > > >> > > > >> And congratulations all! > > > >> > > > >> Best Regards, > > > >> Yu > > > >> > > > >> On Wed, 27 Mar 2024 at 20:35, Guojun Li <gjli.schnappi@gmail.com> > > > wrote: > > > >>> > > > >>> Congratulations! > > > >>> > > > >>> Best, > > > >>> Guojun > > > >>> > > > >>> On Wed, Mar 27, 2024 at 5:24 PM wulin <ouyangwulin@163.com> wrote: > > > >>> > > > >>>> Congratulations~ > > > >>>> > > > >>>>> 2024年3月27日 15:54，王刚 <wanggang.bj@icloud.com.INVALID> 写道： > > > >>>>> > > > >>>>> Congratulations~ > > > >>>>> > > > >>>>>> 2024年3月26日 10:25，Jingsong Li <jingsonglee0@gmail.com> 写道： > > > >>>>>> > > > >>>>>> Hi Paimon community, > > > >>>>>> > > > >>>>>> I’m glad to announce that the ASF board has approved a > resolution > > to > > > >>>>>> graduate Paimon into a full Top Level Project. Thanks to > everyone > > > >> for > > > >>>>>> your help to get to this point. > > > >>>>>> > > > >>>>>> I just created an issue to track the things we need t"
Apache_lists,[RESULT] [VOTE] Release Maven Fluido Skin version 2.0.0,"Hi, The vote has passed with the following result: +1: Hervé Boutemy, Michael Osipov, Slawomir Jaranowski, Sylwester Lachiewicz, Karl Heinz Marbaise PMC quorum: reached I will promote the artifacts to the central repo, the source release ZIP file and add this release the board report.",0,"[RESULT] [VOTE] Release Maven Fluido Skin version 2.0.0 Hi, The vote has passed with the following result: +1: Hervé Boutemy, Michael Osipov, Slawomir Jaranowski, Sylwester Lachiewicz, Karl Heinz Marbaise PMC quorum: reached I will promote the artifacts to the central repo, the source release ZIP file and add this release the board report."
